"lag","cost","nu","gamma","corr_pred"
3,16,0.7,1024,0.407765431273401
4,16,0.7,1024,0.407765431273401
5,16,0.7,1024,0.407765431273401
1,16,0.6,1024,0.407769128009593
2,16,0.6,1024,0.407769128009593
3,16,0.6,1024,0.407769128009593
4,16,0.6,1024,0.407769128009593
5,16,0.6,1024,0.407769128009593
1,16,0.9,1024,0.407777793421873
2,16,0.9,1024,0.407777793421873
3,16,0.9,1024,0.407777793421873
4,16,0.9,1024,0.407777793421873
5,16,0.9,1024,0.407777793421873
1,16,0.5,1024,0.407782664048537
2,16,0.5,1024,0.407782664048537
3,16,0.5,1024,0.407782664048537
4,16,0.5,1024,0.407782664048537
5,16,0.5,1024,0.407782664048537
1,2048,0.1,32,0.407795311555616
2,2048,0.1,32,0.407795311555616
3,2048,0.1,32,0.407795311555616
4,2048,0.1,32,0.407795311555616
5,2048,0.1,32,0.407795311555616
1,16,0.4,1024,0.407796081249116
2,16,0.4,1024,0.407796081249116
3,16,0.4,1024,0.407796081249116
4,16,0.4,1024,0.407796081249116
5,16,0.4,1024,0.407796081249116
1,16,0.3,1024,0.407813186248439
2,16,0.3,1024,0.407813186248439
3,16,0.3,1024,0.407813186248439
4,16,0.3,1024,0.407813186248439
5,16,0.3,1024,0.407813186248439
1,32,0.1,1024,0.408062263959081
2,32,0.1,1024,0.408062263959081
3,32,0.1,1024,0.408062263959081
4,32,0.1,1024,0.408062263959081
5,32,0.1,1024,0.408062263959081
1,0.0625,0.7,0.5,0.408464108350861
2,0.0625,0.7,0.5,0.408464108350861
3,0.0625,0.7,0.5,0.408464108350861
4,0.0625,0.7,0.5,0.408464108350861
5,0.0625,0.7,0.5,0.408464108350861
1,0.0625,0.8,1024,0.408567495912503
2,0.0625,0.8,1024,0.408567495912503
3,0.0625,0.8,1024,0.408567495912503
4,0.0625,0.8,1024,0.408567495912503
5,0.0625,0.8,1024,0.408567495912503
1,0.0625,0.8,0.5,0.408879630080739
2,0.0625,0.8,0.5,0.408879630080739
3,0.0625,0.8,0.5,0.408879630080739
4,0.0625,0.8,0.5,0.408879630080739
5,0.0625,0.8,0.5,0.408879630080739
1,0.125,0.2,0.5,0.408955776363533
2,0.125,0.2,0.5,0.408955776363533
3,0.125,0.2,0.5,0.408955776363533
4,0.125,0.2,0.5,0.408955776363533
5,0.125,0.2,0.5,0.408955776363533
1,8,0.4,512,0.409108849945796
2,8,0.4,512,0.409108849945796
3,8,0.4,512,0.409108849945796
4,8,0.4,512,0.409108849945796
5,8,0.4,512,0.409108849945796
1,0.5,0.3,0.0625,0.409178102049478
2,0.5,0.3,0.0625,0.409178102049478
3,0.5,0.3,0.0625,0.409178102049478
4,0.5,0.3,0.0625,0.409178102049478
5,0.5,0.3,0.0625,0.409178102049478
1,2,0.1,2048,0.409200641937645
2,2,0.1,2048,0.409200641937645
3,2,0.1,2048,0.409200641937645
4,2,0.1,2048,0.409200641937645
5,2,0.1,2048,0.409200641937645
1,0.25,0.1,512,0.40930739645678
2,0.25,0.1,512,0.40930739645678
3,0.25,0.1,512,0.40930739645678
4,0.25,0.1,512,0.40930739645678
5,0.25,0.1,512,0.40930739645678
1,0.125,0.3,2048,0.409497995657322
2,0.125,0.3,2048,0.409497995657322
3,0.125,0.3,2048,0.409497995657322
4,0.125,0.3,2048,0.409497995657322
5,0.125,0.3,2048,0.409497995657322
1,16,0.4,256,0.409984071004714
2,16,0.4,256,0.409984071004714
3,16,0.4,256,0.409984071004714
4,16,0.4,256,0.409984071004714
5,16,0.4,256,0.409984071004714
1,0.0625,0.6,0.5,0.410201758401898
2,0.0625,0.6,0.5,0.410201758401898
3,0.0625,0.6,0.5,0.410201758401898
4,0.0625,0.6,0.5,0.410201758401898
5,0.0625,0.6,0.5,0.410201758401898
1,128,0.7,32,0.410378211764131
2,128,0.7,32,0.410378211764131
3,128,0.7,32,0.410378211764131
4,128,0.7,32,0.410378211764131
5,128,0.7,32,0.410378211764131
1,0.25,0.3,4096,0.410798022445364
2,0.25,0.3,4096,0.410798022445364
3,0.25,0.3,4096,0.410798022445364
4,0.25,0.3,4096,0.410798022445364
5,0.25,0.3,4096,0.410798022445364
1,0.5,0.8,4096,0.41082422009463
2,0.5,0.8,4096,0.41082422009463
3,0.5,0.8,4096,0.41082422009463
4,0.5,0.8,4096,0.41082422009463
5,0.5,0.8,4096,0.41082422009463
1,0.125,0.1,128,0.411340452624813
2,0.125,0.1,128,0.411340452624813
3,0.125,0.1,128,0.411340452624813
4,0.125,0.1,128,0.411340452624813
5,0.125,0.1,128,0.411340452624813
1,2048,0.7,8,0.411368103016143
2,2048,0.7,8,0.411368103016143
3,2048,0.7,8,0.411368103016143
4,2048,0.7,8,0.411368103016143
5,2048,0.7,8,0.411368103016143
1,2048,0.7,4,0.41150447008752
2,2048,0.7,4,0.41150447008752
3,2048,0.7,4,0.41150447008752
4,2048,0.7,4,0.41150447008752
5,2048,0.7,4,0.41150447008752
1,0.25,0.9,1024,0.411796720383687
2,0.25,0.9,1024,0.411796720383687
3,0.25,0.9,1024,0.411796720383687
4,0.25,0.9,1024,0.411796720383687
5,0.25,0.9,1024,0.411796720383687
1,0.125,0.7,2048,0.412225998156172
2,0.125,0.7,2048,0.412225998156172
3,0.125,0.7,2048,0.412225998156172
4,0.125,0.7,2048,0.412225998156172
5,0.125,0.7,2048,0.412225998156172
1,0.125,0.4,0.25,0.412548623466862
2,0.125,0.4,0.25,0.412548623466862
3,0.125,0.4,0.25,0.412548623466862
4,0.125,0.4,0.25,0.412548623466862
5,0.125,0.4,0.25,0.412548623466862
1,0.0625,0.6,4096,0.412799406825542
2,0.0625,0.6,4096,0.412799406825542
3,0.0625,0.6,4096,0.412799406825542
4,0.0625,0.6,4096,0.412799406825542
5,0.0625,0.6,4096,0.412799406825542
1,0.5,0.9,2048,0.414022577485857
2,0.5,0.9,2048,0.414022577485857
3,0.5,0.9,2048,0.414022577485857
4,0.5,0.9,2048,0.414022577485857
5,0.5,0.9,2048,0.414022577485857
1,0.0625,0.6,2048,0.414521394304089
2,0.0625,0.6,2048,0.414521394304089
3,0.0625,0.6,2048,0.414521394304089
4,0.0625,0.6,2048,0.414521394304089
5,0.0625,0.6,2048,0.414521394304089
1,0.125,0.8,1024,0.414566842388579
2,0.125,0.8,1024,0.414566842388579
3,0.125,0.8,1024,0.414566842388579
4,0.125,0.8,1024,0.414566842388579
5,0.125,0.8,1024,0.414566842388579
1,0.0625,0.9,0.5,0.414660799094888
2,0.0625,0.9,0.5,0.414660799094888
3,0.0625,0.9,0.5,0.414660799094888
4,0.0625,0.9,0.5,0.414660799094888
5,0.0625,0.9,0.5,0.414660799094888
1,1024,0.4,16,0.414840863002567
2,1024,0.4,16,0.414840863002567
3,1024,0.4,16,0.414840863002567
4,1024,0.4,16,0.414840863002567
5,1024,0.4,16,0.414840863002567
1,0.25,0.7,4096,0.414981617905486
2,0.25,0.7,4096,0.414981617905486
3,0.25,0.7,4096,0.414981617905486
4,0.25,0.7,4096,0.414981617905486
5,0.25,0.7,4096,0.414981617905486
1,64,0.8,64,0.415280595994696
2,64,0.8,64,0.415280595994696
3,64,0.8,64,0.415280595994696
4,64,0.8,64,0.415280595994696
5,64,0.8,64,0.415280595994696
1,0.5,0.8,0.0625,0.415287777120366
2,0.5,0.8,0.0625,0.415287777120366
3,0.5,0.8,0.0625,0.415287777120366
4,0.5,0.8,0.0625,0.415287777120366
5,0.5,0.8,0.0625,0.415287777120366
1,64,0.9,64,0.415300525211921
2,64,0.9,64,0.415300525211921
3,64,0.9,64,0.415300525211921
4,64,0.9,64,0.415300525211921
5,64,0.9,64,0.415300525211921
1,64,0.7,64,0.415341719405786
2,64,0.7,64,0.415341719405786
3,64,0.7,64,0.415341719405786
4,64,0.7,64,0.415341719405786
5,64,0.7,64,0.415341719405786
1,0.0625,0.2,512,0.416400489540193
2,0.0625,0.2,512,0.416400489540193
3,0.0625,0.2,512,0.416400489540193
4,0.0625,0.2,512,0.416400489540193
5,0.0625,0.2,512,0.416400489540193
1,4096,0.2,4,0.416490852616269
2,4096,0.2,4,0.416490852616269
3,4096,0.2,4,0.416490852616269
4,4096,0.2,4,0.416490852616269
5,4096,0.2,4,0.416490852616269
1,1,0.2,4096,0.416690293420579
2,1,0.2,4096,0.416690293420579
3,1,0.2,4096,0.416690293420579
4,1,0.2,4096,0.416690293420579
5,1,0.2,4096,0.416690293420579
1,16,0.6,2048,0.416764808399202
2,16,0.6,2048,0.416764808399202
3,16,0.6,2048,0.416764808399202
4,16,0.6,2048,0.416764808399202
5,16,0.6,2048,0.416764808399202
1,16,0.7,2048,0.416764939196014
2,16,0.7,2048,0.416764939196014
3,16,0.7,2048,0.416764939196014
4,16,0.7,2048,0.416764939196014
5,16,0.7,2048,0.416764939196014
1,16,0.8,2048,0.416768489622353
2,16,0.8,2048,0.416768489622353
3,16,0.8,2048,0.416768489622353
4,16,0.8,2048,0.416768489622353
5,16,0.8,2048,0.416768489622353
1,16,0.5,2048,0.416772739045228
2,16,0.5,2048,0.416772739045228
3,16,0.5,2048,0.416772739045228
4,16,0.5,2048,0.416772739045228
5,16,0.5,2048,0.416772739045228
1,16,0.4,2048,0.416777025919448
2,16,0.4,2048,0.416777025919448
3,16,0.4,2048,0.416777025919448
4,16,0.4,2048,0.416777025919448
5,16,0.4,2048,0.416777025919448
1,16,0.9,2048,0.416780249367682
2,16,0.9,2048,0.416780249367682
3,16,0.9,2048,0.416780249367682
4,16,0.9,2048,0.416780249367682
5,16,0.9,2048,0.416780249367682
1,16,0.2,2048,0.416784735666681
2,16,0.2,2048,0.416784735666681
3,16,0.2,2048,0.416784735666681
4,16,0.2,2048,0.416784735666681
5,16,0.2,2048,0.416784735666681
1,16,0.3,2048,0.41679310597597
2,16,0.3,2048,0.41679310597597
3,16,0.3,2048,0.41679310597597
4,16,0.3,2048,0.41679310597597
5,16,0.3,2048,0.41679310597597
1,0.0625,0.7,1024,0.417033279689611
2,0.0625,0.7,1024,0.417033279689611
3,0.0625,0.7,1024,0.417033279689611
4,0.0625,0.7,1024,0.417033279689611
5,0.0625,0.7,1024,0.417033279689611
1,32,0.2,256,0.417283921720313
2,32,0.2,256,0.417283921720313
3,32,0.2,256,0.417283921720313
4,32,0.2,256,0.417283921720313
5,32,0.2,256,0.417283921720313
1,16,0.2,1024,0.4175071655928
2,16,0.2,1024,0.4175071655928
3,16,0.2,1024,0.4175071655928
4,16,0.2,1024,0.4175071655928
5,16,0.2,1024,0.4175071655928
1,0.125,0.2,512,0.417637903302702
2,0.125,0.2,512,0.417637903302702
3,0.125,0.2,512,0.417637903302702
4,0.125,0.2,512,0.417637903302702
5,0.125,0.2,512,0.417637903302702
1,256,0.4,32,0.417639216118937
2,256,0.4,32,0.417639216118937
3,256,0.4,32,0.417639216118937
4,256,0.4,32,0.417639216118937
5,256,0.4,32,0.417639216118937
1,0.125,0.5,0.25,0.417649381812122
2,0.125,0.5,0.25,0.417649381812122
3,0.125,0.5,0.25,0.417649381812122
4,0.125,0.5,0.25,0.417649381812122
5,0.125,0.5,0.25,0.417649381812122
1,64,0.3,128,0.417823886135565
2,64,0.3,128,0.417823886135565
3,64,0.3,128,0.417823886135565
4,64,0.3,128,0.417823886135565
5,64,0.3,128,0.417823886135565
1,512,0.6,16,0.418282033798634
2,512,0.6,16,0.418282033798634
3,512,0.6,16,0.418282033798634
4,512,0.6,16,0.418282033798634
5,512,0.6,16,0.418282033798634
1,128,0.1,128,0.41843858160965
2,128,0.1,128,0.41843858160965
3,128,0.1,128,0.41843858160965
4,128,0.1,128,0.41843858160965
5,128,0.1,128,0.41843858160965
1,1,0.1,1024,0.418568364497584
2,1,0.1,1024,0.418568364497584
3,1,0.1,1024,0.418568364497584
4,1,0.1,1024,0.418568364497584
5,1,0.1,1024,0.418568364497584
1,0.0625,0.3,1024,0.418889713037884
2,0.0625,0.3,1024,0.418889713037884
3,0.0625,0.3,1024,0.418889713037884
4,0.0625,0.3,1024,0.418889713037884
5,0.0625,0.3,1024,0.418889713037884
1,2048,0.1,16,0.418925021024136
2,2048,0.1,16,0.418925021024136
3,2048,0.1,16,0.418925021024136
4,2048,0.1,16,0.418925021024136
5,2048,0.1,16,0.418925021024136
1,0.0625,0.5,4096,0.419060726846455
2,0.0625,0.5,4096,0.419060726846455
3,0.0625,0.5,4096,0.419060726846455
4,0.0625,0.5,4096,0.419060726846455
5,0.0625,0.5,4096,0.419060726846455
1,0.125,0.1,2,0.419121656937678
2,0.125,0.1,2,0.419121656937678
3,0.125,0.1,2,0.419121656937678
4,0.125,0.1,2,0.419121656937678
5,0.125,0.1,2,0.419121656937678
1,0.5,0.8,2048,0.419182065099831
2,0.5,0.8,2048,0.419182065099831
3,0.5,0.8,2048,0.419182065099831
4,0.5,0.8,2048,0.419182065099831
5,0.5,0.8,2048,0.419182065099831
1,128,0.6,64,0.419305092782005
2,128,0.6,64,0.419305092782005
3,128,0.6,64,0.419305092782005
4,128,0.6,64,0.419305092782005
5,128,0.6,64,0.419305092782005
1,0.125,0.8,0.25,0.419634706635306
2,0.125,0.8,0.25,0.419634706635306
3,0.125,0.8,0.25,0.419634706635306
4,0.125,0.8,0.25,0.419634706635306
5,0.125,0.8,0.25,0.419634706635306
1,1,0.2,0.0625,0.419885920267259
2,1,0.2,0.0625,0.419885920267259
3,1,0.2,0.0625,0.419885920267259
4,1,0.2,0.0625,0.419885920267259
5,1,0.2,0.0625,0.419885920267259
1,0.25,0.3,2048,0.419939200808818
2,0.25,0.3,2048,0.419939200808818
3,0.25,0.3,2048,0.419939200808818
4,0.25,0.3,2048,0.419939200808818
5,0.25,0.3,2048,0.419939200808818
1,0.5,0.6,0.0625,0.420359952776331
2,0.5,0.6,0.0625,0.420359952776331
3,0.5,0.6,0.0625,0.420359952776331
4,0.5,0.6,0.0625,0.420359952776331
5,0.5,0.6,0.0625,0.420359952776331
1,512,0.1,32,0.420722256975361
2,512,0.1,32,0.420722256975361
3,512,0.1,32,0.420722256975361
4,512,0.1,32,0.420722256975361
5,512,0.1,32,0.420722256975361
1,0.25,0.2,0.25,0.420843225657313
2,0.25,0.2,0.25,0.420843225657313
3,0.25,0.2,0.25,0.420843225657313
4,0.25,0.2,0.25,0.420843225657313
5,0.25,0.2,0.25,0.420843225657313
1,0.5,0.2,1024,0.421413797021031
2,0.5,0.2,1024,0.421413797021031
3,0.5,0.2,1024,0.421413797021031
4,0.5,0.2,1024,0.421413797021031
5,0.5,0.2,1024,0.421413797021031
1,0.125,0.2,1,0.42144108466028
2,0.125,0.2,1,0.42144108466028
3,0.125,0.2,1,0.42144108466028
4,0.125,0.2,1,0.42144108466028
5,0.125,0.2,1,0.42144108466028
1,0.5,0.7,0.0625,0.421442912746738
2,0.5,0.7,0.0625,0.421442912746738
3,0.5,0.7,0.0625,0.421442912746738
4,0.5,0.7,0.0625,0.421442912746738
5,0.5,0.7,0.0625,0.421442912746738
1,0.0625,0.4,4096,0.421464647335302
2,0.0625,0.4,4096,0.421464647335302
3,0.0625,0.4,4096,0.421464647335302
4,0.0625,0.4,4096,0.421464647335302
5,0.0625,0.4,4096,0.421464647335302
1,0.0625,0.2,4,0.421805713979319
2,0.0625,0.2,4,0.421805713979319
3,0.0625,0.2,4,0.421805713979319
4,0.0625,0.2,4,0.421805713979319
5,0.0625,0.2,4,0.421805713979319
1,4096,0.1,2,0.421810822618137
2,4096,0.1,2,0.421810822618137
3,4096,0.1,2,0.421810822618137
4,4096,0.1,2,0.421810822618137
5,4096,0.1,2,0.421810822618137
1,64,0.1,256,0.422084495041201
2,64,0.1,256,0.422084495041201
3,64,0.1,256,0.422084495041201
4,64,0.1,256,0.422084495041201
5,64,0.1,256,0.422084495041201
1,0.125,0.3,0.5,0.422303719007459
2,0.125,0.3,0.5,0.422303719007459
3,0.125,0.3,0.5,0.422303719007459
4,0.125,0.3,0.5,0.422303719007459
5,0.125,0.3,0.5,0.422303719007459
1,0.0625,0.1,8,0.422319853544153
2,0.0625,0.1,8,0.422319853544153
3,0.0625,0.1,8,0.422319853544153
4,0.0625,0.1,8,0.422319853544153
5,0.0625,0.1,8,0.422319853544153
1,0.0625,0.5,2048,0.42237730364543
2,0.0625,0.5,2048,0.42237730364543
3,0.0625,0.5,2048,0.42237730364543
4,0.0625,0.5,2048,0.42237730364543
5,0.0625,0.5,2048,0.42237730364543
1,32,0.9,128,0.422389090624262
2,32,0.9,128,0.422389090624262
3,32,0.9,128,0.422389090624262
4,32,0.9,128,0.422389090624262
5,32,0.9,128,0.422389090624262
1,32,0.7,128,0.422389122672481
2,32,0.7,128,0.422389122672481
3,32,0.7,128,0.422389122672481
4,32,0.7,128,0.422389122672481
5,32,0.7,128,0.422389122672481
1,32,0.8,128,0.42239222472161
2,32,0.8,128,0.42239222472161
3,32,0.8,128,0.42239222472161
4,32,0.8,128,0.42239222472161
5,32,0.8,128,0.42239222472161
1,512,0.2,32,0.422459726642078
2,512,0.2,32,0.422459726642078
3,512,0.2,32,0.422459726642078
4,512,0.2,32,0.422459726642078
5,512,0.2,32,0.422459726642078
1,0.25,0.7,2048,0.422495441584526
2,0.25,0.7,2048,0.422495441584526
3,0.25,0.7,2048,0.422495441584526
4,0.25,0.7,2048,0.422495441584526
5,0.25,0.7,2048,0.422495441584526
1,0.125,0.6,4096,0.422510903443158
2,0.125,0.6,4096,0.422510903443158
3,0.125,0.6,4096,0.422510903443158
4,0.125,0.6,4096,0.422510903443158
5,0.125,0.6,4096,0.422510903443158
1,0.25,0.2,512,0.422521165786988
2,0.25,0.2,512,0.422521165786988
3,0.25,0.2,512,0.422521165786988
4,0.25,0.2,512,0.422521165786988
5,0.25,0.2,512,0.422521165786988
1,0.0625,0.2,256,0.422557803198429
2,0.0625,0.2,256,0.422557803198429
3,0.0625,0.2,256,0.422557803198429
4,0.0625,0.2,256,0.422557803198429
5,0.0625,0.2,256,0.422557803198429
1,32,0.6,128,0.422930474812328
2,32,0.6,128,0.422930474812328
3,32,0.6,128,0.422930474812328
4,32,0.6,128,0.422930474812328
5,32,0.6,128,0.422930474812328
1,0.0625,0.6,1024,0.423555911976449
2,0.0625,0.6,1024,0.423555911976449
3,0.0625,0.6,1024,0.423555911976449
4,0.0625,0.6,1024,0.423555911976449
5,0.0625,0.6,1024,0.423555911976449
1,16,0.2,512,0.423755261992716
2,16,0.2,512,0.423755261992716
3,16,0.2,512,0.423755261992716
4,16,0.2,512,0.423755261992716
5,16,0.2,512,0.423755261992716
1,256,0.5,64,0.423892550693561
2,256,0.5,64,0.423892550693561
3,256,0.5,64,0.423892550693561
4,256,0.5,64,0.423892550693561
5,256,0.5,64,0.423892550693561
1,0.125,0.6,2048,0.424024727822998
2,0.125,0.6,2048,0.424024727822998
3,0.125,0.6,2048,0.424024727822998
4,0.125,0.6,2048,0.424024727822998
5,0.125,0.6,2048,0.424024727822998
1,0.0625,0.1,64,0.424054369646101
2,0.0625,0.1,64,0.424054369646101
3,0.0625,0.1,64,0.424054369646101
4,0.0625,0.1,64,0.424054369646101
5,0.0625,0.1,64,0.424054369646101
1,0.125,0.7,0.25,0.424265183747083
2,0.125,0.7,0.25,0.424265183747083
3,0.125,0.7,0.25,0.424265183747083
4,0.125,0.7,0.25,0.424265183747083
5,0.125,0.7,0.25,0.424265183747083
1,0.125,0.2,256,0.424308062835256
2,0.125,0.2,256,0.424308062835256
3,0.125,0.2,256,0.424308062835256
4,0.125,0.2,256,0.424308062835256
5,0.125,0.2,256,0.424308062835256
1,0.5,0.7,4096,0.424314849600974
2,0.5,0.7,4096,0.424314849600974
3,0.5,0.7,4096,0.424314849600974
4,0.5,0.7,4096,0.424314849600974
5,0.5,0.7,4096,0.424314849600974
1,1,0.2,2048,0.424725234903319
2,1,0.2,2048,0.424725234903319
3,1,0.2,2048,0.424725234903319
4,1,0.2,2048,0.424725234903319
5,1,0.2,2048,0.424725234903319
1,0.25,0.1,256,0.424885278118862
2,0.25,0.1,256,0.424885278118862
3,0.25,0.1,256,0.424885278118862
4,0.25,0.1,256,0.424885278118862
5,0.25,0.1,256,0.424885278118862
1,0.125,0.1,64,0.425303523388025
2,0.125,0.1,64,0.425303523388025
3,0.125,0.1,64,0.425303523388025
4,0.125,0.1,64,0.425303523388025
5,0.125,0.1,64,0.425303523388025
1,0.0625,0.9,512,0.425690278086637
2,0.0625,0.9,512,0.425690278086637
3,0.0625,0.9,512,0.425690278086637
4,0.0625,0.9,512,0.425690278086637
5,0.0625,0.9,512,0.425690278086637
1,8,0.7,1024,0.425692995046226
2,8,0.7,1024,0.425692995046226
3,8,0.7,1024,0.425692995046226
4,8,0.7,1024,0.425692995046226
5,8,0.7,1024,0.425692995046226
1,8,0.8,1024,0.425700373645977
2,8,0.8,1024,0.425700373645977
3,8,0.8,1024,0.425700373645977
4,8,0.8,1024,0.425700373645977
5,8,0.8,1024,0.425700373645977
1,8,0.4,1024,0.42570340668845
2,8,0.4,1024,0.42570340668845
3,8,0.4,1024,0.42570340668845
4,8,0.4,1024,0.42570340668845
5,8,0.4,1024,0.42570340668845
1,8,0.5,1024,0.425703485496104
2,8,0.5,1024,0.425703485496104
3,8,0.5,1024,0.425703485496104
4,8,0.5,1024,0.425703485496104
5,8,0.5,1024,0.425703485496104
1,8,0.6,1024,0.425707786523275
2,8,0.6,1024,0.425707786523275
3,8,0.6,1024,0.425707786523275
4,8,0.6,1024,0.425707786523275
5,8,0.6,1024,0.425707786523275
1,8,0.9,1024,0.425715880957073
2,8,0.9,1024,0.425715880957073
3,8,0.9,1024,0.425715880957073
4,8,0.9,1024,0.425715880957073
5,8,0.9,1024,0.425715880957073
1,1024,0.9,4,0.425772970199818
2,1024,0.9,4,0.425772970199818
3,1024,0.9,4,0.425772970199818
4,1024,0.9,4,0.425772970199818
5,1024,0.9,4,0.425772970199818
1,0.125,0.9,0.25,0.425846958424831
2,0.125,0.9,0.25,0.425846958424831
3,0.125,0.9,0.25,0.425846958424831
4,0.125,0.9,0.25,0.425846958424831
5,0.125,0.9,0.25,0.425846958424831
1,32,0.1,512,0.426053734280042
2,32,0.1,512,0.426053734280042
3,32,0.1,512,0.426053734280042
4,32,0.1,512,0.426053734280042
5,32,0.1,512,0.426053734280042
1,0.125,0.5,4096,0.426065728473709
2,0.125,0.5,4096,0.426065728473709
3,0.125,0.5,4096,0.426065728473709
4,0.125,0.5,4096,0.426065728473709
5,0.125,0.5,4096,0.426065728473709
1,0.5,0.1,512,0.426120722011136
2,0.5,0.1,512,0.426120722011136
3,0.5,0.1,512,0.426120722011136
4,0.5,0.1,512,0.426120722011136
5,0.5,0.1,512,0.426120722011136
1,0.125,0.6,0.25,0.426466090957348
2,0.125,0.6,0.25,0.426466090957348
3,0.125,0.6,0.25,0.426466090957348
4,0.125,0.6,0.25,0.426466090957348
5,0.125,0.6,0.25,0.426466090957348
1,4096,0.1,4,0.426810714126646
2,4096,0.1,4,0.426810714126646
3,4096,0.1,4,0.426810714126646
4,4096,0.1,4,0.426810714126646
5,4096,0.1,4,0.426810714126646
1,0.0625,0.4,2048,0.426881816601053
2,0.0625,0.4,2048,0.426881816601053
3,0.0625,0.4,2048,0.426881816601053
4,0.0625,0.4,2048,0.426881816601053
5,0.0625,0.4,2048,0.426881816601053
1,0.5,0.2,0.125,0.427107819014573
2,0.5,0.2,0.125,0.427107819014573
3,0.5,0.2,0.125,0.427107819014573
4,0.5,0.2,0.125,0.427107819014573
5,0.5,0.2,0.125,0.427107819014573
1,0.125,0.3,1024,0.427177028186778
2,0.125,0.3,1024,0.427177028186778
3,0.125,0.3,1024,0.427177028186778
4,0.125,0.3,1024,0.427177028186778
5,0.125,0.3,1024,0.427177028186778
1,0.5,0.1,0.25,0.427260160255261
2,0.5,0.1,0.25,0.427260160255261
3,0.5,0.1,0.25,0.427260160255261
4,0.5,0.1,0.25,0.427260160255261
5,0.5,0.1,0.25,0.427260160255261
1,0.125,0.4,4096,0.427347462479967
2,0.125,0.4,4096,0.427347462479967
3,0.125,0.4,4096,0.427347462479967
4,0.125,0.4,4096,0.427347462479967
5,0.125,0.4,4096,0.427347462479967
1,0.25,0.1,128,0.42779221439849
2,0.25,0.1,128,0.42779221439849
3,0.25,0.1,128,0.42779221439849
4,0.25,0.1,128,0.42779221439849
5,0.25,0.1,128,0.42779221439849
1,0.125,0.7,1024,0.42783565292765
2,0.125,0.7,1024,0.42783565292765
3,0.125,0.7,1024,0.42783565292765
4,0.125,0.7,1024,0.42783565292765
5,0.125,0.7,1024,0.42783565292765
1,4096,0.2,2,0.42814534743581
2,4096,0.2,2,0.42814534743581
3,4096,0.2,2,0.42814534743581
4,4096,0.2,2,0.42814534743581
5,4096,0.2,2,0.42814534743581
1,8,0.3,1024,0.428432865802236
2,8,0.3,1024,0.428432865802236
3,8,0.3,1024,0.428432865802236
4,8,0.3,1024,0.428432865802236
5,8,0.3,1024,0.428432865802236
1,16,0.1,2048,0.428979328621092
2,16,0.1,2048,0.428979328621092
3,16,0.1,2048,0.428979328621092
4,16,0.1,2048,0.428979328621092
5,16,0.1,2048,0.428979328621092
1,0.5,0.9,0.0625,0.4290537325094
2,0.5,0.9,0.0625,0.4290537325094
3,0.5,0.9,0.0625,0.4290537325094
4,0.5,0.9,0.0625,0.4290537325094
5,0.5,0.9,0.0625,0.4290537325094
1,0.5,0.3,4096,0.42932404757041
2,0.5,0.3,4096,0.42932404757041
3,0.5,0.3,4096,0.42932404757041
4,0.5,0.3,4096,0.42932404757041
5,0.5,0.3,4096,0.42932404757041
1,0.0625,0.2,128,0.429652137122212
2,0.0625,0.2,128,0.429652137122212
3,0.0625,0.2,128,0.429652137122212
4,0.0625,0.2,128,0.429652137122212
5,0.0625,0.2,128,0.429652137122212
1,16,0.3,256,0.42978907910651
2,16,0.3,256,0.42978907910651
3,16,0.3,256,0.42978907910651
4,16,0.3,256,0.42978907910651
5,16,0.3,256,0.42978907910651
1,0.25,0.4,0.125,0.429926114270333
2,0.25,0.4,0.125,0.429926114270333
3,0.25,0.4,0.125,0.429926114270333
4,0.25,0.4,0.125,0.429926114270333
5,0.25,0.4,0.125,0.429926114270333
1,8,0.3,512,0.429978476992873
2,8,0.3,512,0.429978476992873
3,8,0.3,512,0.429978476992873
4,8,0.3,512,0.429978476992873
5,8,0.3,512,0.429978476992873
1,0.25,0.6,4096,0.429986714539749
2,0.25,0.6,4096,0.429986714539749
3,0.25,0.6,4096,0.429986714539749
4,0.25,0.6,4096,0.429986714539749
5,0.25,0.6,4096,0.429986714539749
1,0.25,0.2,256,0.4300380493234
2,0.25,0.2,256,0.4300380493234
3,0.25,0.2,256,0.4300380493234
4,0.25,0.2,256,0.4300380493234
5,0.25,0.2,256,0.4300380493234
1,0.0625,0.5,1,0.430130875963016
2,0.0625,0.5,1,0.430130875963016
3,0.0625,0.5,1,0.430130875963016
4,0.0625,0.5,1,0.430130875963016
5,0.0625,0.5,1,0.430130875963016
1,0.0625,0.4,1,0.430326703364518
2,0.0625,0.4,1,0.430326703364518
3,0.0625,0.4,1,0.430326703364518
4,0.0625,0.4,1,0.430326703364518
5,0.0625,0.4,1,0.430326703364518
1,1024,0.5,8,0.430360622746915
2,1024,0.5,8,0.430360622746915
3,1024,0.5,8,0.430360622746915
4,1024,0.5,8,0.430360622746915
5,1024,0.5,8,0.430360622746915
1,512,0.3,32,0.430406413937969
2,512,0.3,32,0.430406413937969
3,512,0.3,32,0.430406413937969
4,512,0.3,32,0.430406413937969
5,512,0.3,32,0.430406413937969
1,0.125,0.9,512,0.430603235260574
2,0.125,0.9,512,0.430603235260574
3,0.125,0.9,512,0.430603235260574
4,0.125,0.9,512,0.430603235260574
5,0.125,0.9,512,0.430603235260574
1,1024,0.8,8,0.430685890751018
2,1024,0.8,8,0.430685890751018
