"lag","cost","nu","gamma","corr_pred"
1,4096,0.8,0.5,0.419596991732868
2,4096,0.8,0.5,0.419596991732868
3,4096,0.8,0.5,0.419596991732868
4,4096,0.8,0.5,0.419596991732868
5,4096,0.8,0.5,0.419596991732868
1,0.0625,0.3,2,0.419638861906481
2,0.0625,0.3,2,0.419638861906481
3,0.0625,0.3,2,0.419638861906481
4,0.0625,0.3,2,0.419638861906481
5,0.0625,0.3,2,0.419638861906481
1,16,0.3,64,0.419678771547719
2,16,0.3,64,0.419678771547719
3,16,0.3,64,0.419678771547719
4,16,0.3,64,0.419678771547719
5,16,0.3,64,0.419678771547719
1,64,0.9,8,0.420123999925073
2,64,0.9,8,0.420123999925073
3,64,0.9,8,0.420123999925073
4,64,0.9,8,0.420123999925073
5,64,0.9,8,0.420123999925073
1,4,0.1,128,0.420703397185237
2,4,0.1,128,0.420703397185237
3,4,0.1,128,0.420703397185237
4,4,0.1,128,0.420703397185237
5,4,0.1,128,0.420703397185237
1,2,0.7,64,0.420805622323513
2,2,0.7,64,0.420805622323513
3,2,0.7,64,0.420805622323513
4,2,0.7,64,0.420805622323513
5,2,0.7,64,0.420805622323513
1,4096,0.8,1,0.420991831675282
2,4096,0.8,1,0.420991831675282
3,4096,0.8,1,0.420991831675282
4,4096,0.8,1,0.420991831675282
5,4096,0.8,1,0.420991831675282
1,128,0.9,1,0.421074724188969
2,128,0.9,1,0.421074724188969
3,128,0.9,1,0.421074724188969
4,128,0.9,1,0.421074724188969
5,128,0.9,1,0.421074724188969
1,0.5,0.3,0.0625,0.421084960047105
2,0.5,0.3,0.0625,0.421084960047105
3,0.5,0.3,0.0625,0.421084960047105
4,0.5,0.3,0.0625,0.421084960047105
5,0.5,0.3,0.0625,0.421084960047105
1,0.125,0.5,128,0.421094467111786
2,0.125,0.5,128,0.421094467111786
3,0.125,0.5,128,0.421094467111786
4,0.125,0.5,128,0.421094467111786
5,0.125,0.5,128,0.421094467111786
1,128,0.3,16,0.421133505088098
2,128,0.3,16,0.421133505088098
3,128,0.3,16,0.421133505088098
4,128,0.3,16,0.421133505088098
5,128,0.3,16,0.421133505088098
1,4096,0.8,2,0.421405001309789
2,4096,0.8,2,0.421405001309789
3,4096,0.8,2,0.421405001309789
4,4096,0.8,2,0.421405001309789
5,4096,0.8,2,0.421405001309789
1,2048,0.2,1,0.421470063173954
2,2048,0.2,1,0.421470063173954
3,2048,0.2,1,0.421470063173954
4,2048,0.2,1,0.421470063173954
5,2048,0.2,1,0.421470063173954
1,64,0.7,8,0.421630068252053
2,64,0.7,8,0.421630068252053
3,64,0.7,8,0.421630068252053
4,64,0.7,8,0.421630068252053
5,64,0.7,8,0.421630068252053
1,512,0.2,4,0.421933681620552
2,512,0.2,4,0.421933681620552
3,512,0.2,4,0.421933681620552
4,512,0.2,4,0.421933681620552
5,512,0.2,4,0.421933681620552
1,1,0.2,256,0.422210849515474
2,1,0.2,256,0.422210849515474
3,1,0.2,256,0.422210849515474
4,1,0.2,256,0.422210849515474
5,1,0.2,256,0.422210849515474
1,2,0.2,256,0.422266631883375
2,2,0.2,256,0.422266631883375
3,2,0.2,256,0.422266631883375
4,2,0.2,256,0.422266631883375
5,2,0.2,256,0.422266631883375
1,512,0.1,4,0.422274574529182
2,512,0.1,4,0.422274574529182
3,512,0.1,4,0.422274574529182
4,512,0.1,4,0.422274574529182
5,512,0.1,4,0.422274574529182
1,1024,0.2,2,0.422373226942187
2,1024,0.2,2,0.422373226942187
3,1024,0.2,2,0.422373226942187
4,1024,0.2,2,0.422373226942187
5,1024,0.2,2,0.422373226942187
1,128,0.1,16,0.422449636125391
2,128,0.1,16,0.422449636125391
3,128,0.1,16,0.422449636125391
4,128,0.1,16,0.422449636125391
5,128,0.1,16,0.422449636125391
1,256,0.5,8,0.422506863232793
2,256,0.5,8,0.422506863232793
3,256,0.5,8,0.422506863232793
4,256,0.5,8,0.422506863232793
5,256,0.5,8,0.422506863232793
1,128,0.1,8,0.422548467914535
2,128,0.1,8,0.422548467914535
3,128,0.1,8,0.422548467914535
4,128,0.1,8,0.422548467914535
5,128,0.1,8,0.422548467914535
1,2048,0.6,2,0.422762869553667
2,2048,0.6,2,0.422762869553667
3,2048,0.6,2,0.422762869553667
4,2048,0.6,2,0.422762869553667
5,2048,0.6,2,0.422762869553667
1,8,0.6,64,0.422924298531728
2,8,0.6,64,0.422924298531728
3,8,0.6,64,0.422924298531728
4,8,0.6,64,0.422924298531728
5,8,0.6,64,0.422924298531728
1,0.5,0.5,0.0625,0.422939282662782
2,0.5,0.5,0.0625,0.422939282662782
3,0.5,0.5,0.0625,0.422939282662782
4,0.5,0.5,0.0625,0.422939282662782
5,0.5,0.5,0.0625,0.422939282662782
1,1,0.3,256,0.423107223143654
2,1,0.3,256,0.423107223143654
3,1,0.3,256,0.423107223143654
4,1,0.3,256,0.423107223143654
5,1,0.3,256,0.423107223143654
1,32,0.5,16,0.423145560709662
2,32,0.5,16,0.423145560709662
3,32,0.5,16,0.423145560709662
4,32,0.5,16,0.423145560709662
5,32,0.5,16,0.423145560709662
1,256,0.8,1,0.423273812695123
2,256,0.8,1,0.423273812695123
3,256,0.8,1,0.423273812695123
4,256,0.8,1,0.423273812695123
5,256,0.8,1,0.423273812695123
1,8,0.6,32,0.423318495378159
2,8,0.6,32,0.423318495378159
3,8,0.6,32,0.423318495378159
4,8,0.6,32,0.423318495378159
5,8,0.6,32,0.423318495378159
1,2,0.5,128,0.423457297318074
2,2,0.5,128,0.423457297318074
3,2,0.5,128,0.423457297318074
4,2,0.5,128,0.423457297318074
5,2,0.5,128,0.423457297318074
1,0.0625,0.6,64,0.42361369693219
2,0.0625,0.6,64,0.42361369693219
3,0.0625,0.6,64,0.42361369693219
4,0.0625,0.6,64,0.42361369693219
5,0.0625,0.6,64,0.42361369693219
1,32,0.1,32,0.423718539813504
2,32,0.1,32,0.423718539813504
3,32,0.1,32,0.423718539813504
4,32,0.1,32,0.423718539813504
5,32,0.1,32,0.423718539813504
1,4,0.7,32,0.423968660711736
2,4,0.7,32,0.423968660711736
3,4,0.7,32,0.423968660711736
4,4,0.7,32,0.423968660711736
5,4,0.7,32,0.423968660711736
1,1024,0.6,2,0.424156952040285
2,1024,0.6,2,0.424156952040285
3,1024,0.6,2,0.424156952040285
4,1024,0.6,2,0.424156952040285
5,1024,0.6,2,0.424156952040285
1,2048,0.8,1,0.424244080628731
2,2048,0.8,1,0.424244080628731
3,2048,0.8,1,0.424244080628731
4,2048,0.8,1,0.424244080628731
5,2048,0.8,1,0.424244080628731
1,0.0625,0.9,1,0.424279991921613
2,0.0625,0.9,1,0.424279991921613
3,0.0625,0.9,1,0.424279991921613
4,0.0625,0.9,1,0.424279991921613
5,0.0625,0.9,1,0.424279991921613
1,256,0.2,8,0.424310629285023
2,256,0.2,8,0.424310629285023
3,256,0.2,8,0.424310629285023
4,256,0.2,8,0.424310629285023
5,256,0.2,8,0.424310629285023
1,4096,0.7,2,0.424383023977058
2,4096,0.7,2,0.424383023977058
3,4096,0.7,2,0.424383023977058
4,4096,0.7,2,0.424383023977058
5,4096,0.7,2,0.424383023977058
1,2048,0.1,1,0.424445587935977
2,2048,0.1,1,0.424445587935977
3,2048,0.1,1,0.424445587935977
4,2048,0.1,1,0.424445587935977
5,2048,0.1,1,0.424445587935977
1,0.125,0.8,64,0.424466631899319
2,0.125,0.8,64,0.424466631899319
3,0.125,0.8,64,0.424466631899319
4,0.125,0.8,64,0.424466631899319
5,0.125,0.8,64,0.424466631899319
1,1024,0.7,4,0.424507451395661
2,1024,0.7,4,0.424507451395661
3,1024,0.7,4,0.424507451395661
4,1024,0.7,4,0.424507451395661
5,1024,0.7,4,0.424507451395661
1,256,0.4,8,0.424634019366563
2,256,0.4,8,0.424634019366563
3,256,0.4,8,0.424634019366563
4,256,0.4,8,0.424634019366563
5,256,0.4,8,0.424634019366563
1,1,0.8,64,0.42463445579453
2,1,0.8,64,0.42463445579453
3,1,0.8,64,0.42463445579453
4,1,0.8,64,0.42463445579453
5,1,0.8,64,0.42463445579453
1,512,0.5,2,0.424668335467402
2,512,0.5,2,0.424668335467402
3,512,0.5,2,0.424668335467402
4,512,0.5,2,0.424668335467402
5,512,0.5,2,0.424668335467402
1,0.125,0.5,0.25,0.424814888213497
2,0.125,0.5,0.25,0.424814888213497
3,0.125,0.5,0.25,0.424814888213497
4,0.125,0.5,0.25,0.424814888213497
5,0.125,0.5,0.25,0.424814888213497
1,128,0.2,16,0.424837181175899
2,128,0.2,16,0.424837181175899
3,128,0.2,16,0.424837181175899
4,128,0.2,16,0.424837181175899
5,128,0.2,16,0.424837181175899
1,1024,0.3,2,0.425030964577973
2,1024,0.3,2,0.425030964577973
3,1024,0.3,2,0.425030964577973
4,1024,0.3,2,0.425030964577973
5,1024,0.3,2,0.425030964577973
1,8,0.9,16,0.425147567797376
2,8,0.9,16,0.425147567797376
3,8,0.9,16,0.425147567797376
4,8,0.9,16,0.425147567797376
5,8,0.9,16,0.425147567797376
1,1024,0.4,2,0.425163405033026
2,1024,0.4,2,0.425163405033026
3,1024,0.4,2,0.425163405033026
4,1024,0.4,2,0.425163405033026
5,1024,0.4,2,0.425163405033026
1,1,0.9,64,0.425331934809308
2,1,0.9,64,0.425331934809308
3,1,0.9,64,0.425331934809308
4,1,0.9,64,0.425331934809308
5,1,0.9,64,0.425331934809308
1,0.25,0.7,0.125,0.42534400819589
2,0.25,0.7,0.125,0.42534400819589
3,0.25,0.7,0.125,0.42534400819589
4,0.25,0.7,0.125,0.42534400819589
5,0.25,0.7,0.125,0.42534400819589
1,0.0625,0.6,1,0.425488035791794
2,0.0625,0.6,1,0.425488035791794
3,0.0625,0.6,1,0.425488035791794
4,0.0625,0.6,1,0.425488035791794
5,0.0625,0.6,1,0.425488035791794
1,4,0.3,128,0.425508351531692
2,4,0.3,128,0.425508351531692
3,4,0.3,128,0.425508351531692
4,4,0.3,128,0.425508351531692
5,4,0.3,128,0.425508351531692
1,0.125,0.6,0.25,0.425656979392299
2,0.125,0.6,0.25,0.425656979392299
3,0.125,0.6,0.25,0.425656979392299
4,0.125,0.6,0.25,0.425656979392299
5,0.125,0.6,0.25,0.425656979392299
1,1,0.6,128,0.425795521079699
2,1,0.6,128,0.425795521079699
3,1,0.6,128,0.425795521079699
4,1,0.6,128,0.425795521079699
5,1,0.6,128,0.425795521079699
1,2048,0.9,1,0.425905981872092
2,2048,0.9,1,0.425905981872092
3,2048,0.9,1,0.425905981872092
4,2048,0.9,1,0.425905981872092
5,2048,0.9,1,0.425905981872092
1,0.5,0.7,128,0.42595103900568
2,0.5,0.7,128,0.42595103900568
3,0.5,0.7,128,0.42595103900568
4,0.5,0.7,128,0.42595103900568
5,0.5,0.7,128,0.42595103900568
1,8,0.2,64,0.426262487783775
2,8,0.2,64,0.426262487783775
3,8,0.2,64,0.426262487783775
4,8,0.2,64,0.426262487783775
5,8,0.2,64,0.426262487783775
1,8,0.1,64,0.426263134345956
2,8,0.1,64,0.426263134345956
3,8,0.1,64,0.426263134345956
4,8,0.1,64,0.426263134345956
5,8,0.1,64,0.426263134345956
1,0.0625,0.9,32,0.426529335831601
2,0.0625,0.9,32,0.426529335831601
3,0.0625,0.9,32,0.426529335831601
4,0.0625,0.9,32,0.426529335831601
5,0.0625,0.9,32,0.426529335831601
1,8,0.8,16,0.426530000276424
2,8,0.8,16,0.426530000276424
3,8,0.8,16,0.426530000276424
4,8,0.8,16,0.426530000276424
5,8,0.8,16,0.426530000276424
1,64,0.8,8,0.42653628246562
2,64,0.8,8,0.42653628246562
3,64,0.8,8,0.42653628246562
4,64,0.8,8,0.42653628246562
5,64,0.8,8,0.42653628246562
1,0.5,0.4,0.0625,0.426706532558849
2,0.5,0.4,0.0625,0.426706532558849
3,0.5,0.4,0.0625,0.426706532558849
4,0.5,0.4,0.0625,0.426706532558849
5,0.5,0.4,0.0625,0.426706532558849
1,0.125,0.1,16,0.427208451252236
2,0.125,0.1,16,0.427208451252236
3,0.125,0.1,16,0.427208451252236
4,0.125,0.1,16,0.427208451252236
5,0.125,0.1,16,0.427208451252236
1,1024,0.3,4,0.42735628708077
2,1024,0.3,4,0.42735628708077
3,1024,0.3,4,0.42735628708077
4,1024,0.3,4,0.42735628708077
5,1024,0.3,4,0.42735628708077
1,0.0625,0.8,32,0.427425511928779
2,0.0625,0.8,32,0.427425511928779
3,0.0625,0.8,32,0.427425511928779
4,0.0625,0.8,32,0.427425511928779
5,0.0625,0.8,32,0.427425511928779
1,0.0625,0.5,1,0.427476512014497
2,0.0625,0.5,1,0.427476512014497
3,0.0625,0.5,1,0.427476512014497
4,0.0625,0.5,1,0.427476512014497
5,0.0625,0.5,1,0.427476512014497
1,2,0.1,128,0.427713698933698
2,2,0.1,128,0.427713698933698
3,2,0.1,128,0.427713698933698
4,2,0.1,128,0.427713698933698
5,2,0.1,128,0.427713698933698
1,0.5,0.6,128,0.427718132500145
2,0.5,0.6,128,0.427718132500145
3,0.5,0.6,128,0.427718132500145
4,0.5,0.6,128,0.427718132500145
5,0.5,0.6,128,0.427718132500145
1,4096,0.9,1,0.427719473783723
2,4096,0.9,1,0.427719473783723
3,4096,0.9,1,0.427719473783723
4,4096,0.9,1,0.427719473783723
5,4096,0.9,1,0.427719473783723
1,512,0.3,8,0.427820579172881
2,512,0.3,8,0.427820579172881
3,512,0.3,8,0.427820579172881
4,512,0.3,8,0.427820579172881
5,512,0.3,8,0.427820579172881
1,0.0625,0.8,1,0.427925238842247
2,0.0625,0.8,1,0.427925238842247
3,0.0625,0.8,1,0.427925238842247
4,0.0625,0.8,1,0.427925238842247
5,0.0625,0.8,1,0.427925238842247
1,1,0.4,256,0.428101550393662
2,1,0.4,256,0.428101550393662
3,1,0.4,256,0.428101550393662
4,1,0.4,256,0.428101550393662
5,1,0.4,256,0.428101550393662
1,0.0625,0.4,1,0.428141952079649
2,0.0625,0.4,1,0.428141952079649
3,0.0625,0.4,1,0.428141952079649
4,0.0625,0.4,1,0.428141952079649
5,0.0625,0.4,1,0.428141952079649
1,0.0625,0.3,32,0.428174392400448
2,0.0625,0.3,32,0.428174392400448
3,0.0625,0.3,32,0.428174392400448
4,0.0625,0.3,32,0.428174392400448
5,0.0625,0.3,32,0.428174392400448
1,8,0.5,64,0.428195629875598
2,8,0.5,64,0.428195629875598
3,8,0.5,64,0.428195629875598
4,8,0.5,64,0.428195629875598
5,8,0.5,64,0.428195629875598
1,0.25,0.9,64,0.428293820270755
2,0.25,0.9,64,0.428293820270755
3,0.25,0.9,64,0.428293820270755
4,0.25,0.9,64,0.428293820270755
5,0.25,0.9,64,0.428293820270755
1,32,0.3,32,0.428806306498236
2,32,0.3,32,0.428806306498236
3,32,0.3,32,0.428806306498236
4,32,0.3,32,0.428806306498236
5,32,0.3,32,0.428806306498236
1,64,0.1,16,0.428967699305257
2,64,0.1,16,0.428967699305257
3,64,0.1,16,0.428967699305257
4,64,0.1,16,0.428967699305257
5,64,0.1,16,0.428967699305257
1,128,0.9,2,0.429115991087958
2,128,0.9,2,0.429115991087958
3,128,0.9,2,0.429115991087958
4,128,0.9,2,0.429115991087958
5,128,0.9,2,0.429115991087958
1,512,0.6,2,0.429163157526935
2,512,0.6,2,0.429163157526935
3,512,0.6,2,0.429163157526935
4,512,0.6,2,0.429163157526935
5,512,0.6,2,0.429163157526935
1,256,0.6,2,0.429507231753883
2,256,0.6,2,0.429507231753883
3,256,0.6,2,0.429507231753883
4,256,0.6,2,0.429507231753883
5,256,0.6,2,0.429507231753883
1,256,0.7,1,0.429572028359586
2,256,0.7,1,0.429572028359586
3,256,0.7,1,0.429572028359586
4,256,0.7,1,0.429572028359586
5,256,0.7,1,0.429572028359586
1,2,0.9,32,0.429789540147762
2,2,0.9,32,0.429789540147762
3,2,0.9,32,0.429789540147762
4,2,0.9,32,0.429789540147762
5,2,0.9,32,0.429789540147762
1,0.125,0.2,2,0.429887474440853
2,0.125,0.2,2,0.429887474440853
3,0.125,0.2,2,0.429887474440853
4,0.125,0.2,2,0.429887474440853
5,0.125,0.2,2,0.429887474440853
1,128,0.8,2,0.430101118625645
2,128,0.8,2,0.430101118625645
3,128,0.8,2,0.430101118625645
4,128,0.8,2,0.430101118625645
5,128,0.8,2,0.430101118625645
1,0.125,0.8,0.25,0.430312526205458
2,0.125,0.8,0.25,0.430312526205458
3,0.125,0.8,0.25,0.430312526205458
4,0.125,0.8,0.25,0.430312526205458
5,0.125,0.8,0.25,0.430312526205458
1,0.5,0.1,0.25,0.430453762797004
2,0.5,0.1,0.25,0.430453762797004
3,0.5,0.1,0.25,0.430453762797004
4,0.5,0.1,0.25,0.430453762797004
5,0.5,0.1,0.25,0.430453762797004
1,512,0.9,4,0.430469795563925
2,512,0.9,4,0.430469795563925
3,512,0.9,4,0.430469795563925
4,512,0.9,4,0.430469795563925
5,512,0.9,4,0.430469795563925
1,0.25,0.4,0.125,0.430700030850031
2,0.25,0.4,0.125,0.430700030850031
3,0.25,0.4,0.125,0.430700030850031
4,0.25,0.4,0.125,0.430700030850031
5,0.25,0.4,0.125,0.430700030850031
1,0.25,0.5,0.125,0.430819127702646
2,0.25,0.5,0.125,0.430819127702646
3,0.25,0.5,0.125,0.430819127702646
4,0.25,0.5,0.125,0.430819127702646
5,0.25,0.5,0.125,0.430819127702646
1,0.0625,0.9,2,0.431069236237468
2,0.0625,0.9,2,0.431069236237468
3,0.0625,0.9,2,0.431069236237468
4,0.0625,0.9,2,0.431069236237468
5,0.0625,0.9,2,0.431069236237468
1,0.25,0.2,64,0.43122745228017
2,0.25,0.2,64,0.43122745228017
3,0.25,0.2,64,0.43122745228017
4,0.25,0.2,64,0.43122745228017
5,0.25,0.2,64,0.43122745228017
1,512,0.9,1,0.431406135225346
2,512,0.9,1,0.431406135225346
3,512,0.9,1,0.431406135225346
4,512,0.9,1,0.431406135225346
5,512,0.9,1,0.431406135225346
1,4,0.2,128,0.431465608040958
2,4,0.2,128,0.431465608040958
3,4,0.2,128,0.431465608040958
4,4,0.2,128,0.431465608040958
5,4,0.2,128,0.431465608040958
1,0.0625,0.4,64,0.431546240509959
2,0.0625,0.4,64,0.431546240509959
3,0.0625,0.4,64,0.431546240509959
4,0.0625,0.4,64,0.431546240509959
5,0.0625,0.4,64,0.431546240509959
1,512,0.7,1,0.43174202333182
2,512,0.7,1,0.43174202333182
3,512,0.7,1,0.43174202333182
4,512,0.7,1,0.43174202333182
5,512,0.7,1,0.43174202333182
1,0.5,0.3,128,0.431886664192964
2,0.5,0.3,128,0.431886664192964
3,0.5,0.3,128,0.431886664192964
4,0.5,0.3,128,0.431886664192964
5,0.5,0.3,128,0.431886664192964
1,4,0.6,64,0.432146103910711
2,4,0.6,64,0.432146103910711
3,4,0.6,64,0.432146103910711
4,4,0.6,64,0.432146103910711
5,4,0.6,64,0.432146103910711
1,256,0.8,4,0.432191426119211
2,256,0.8,4,0.432191426119211
3,256,0.8,4,0.432191426119211
4,256,0.8,4,0.432191426119211
5,256,0.8,4,0.432191426119211
1,512,0.8,4,0.432195889328212
2,512,0.8,4,0.432195889328212
3,512,0.8,4,0.432195889328212
4,512,0.8,4,0.432195889328212
5,512,0.8,4,0.432195889328212
1,256,0.7,2,0.432248173610978
2,256,0.7,2,0.432248173610978
3,256,0.7,2,0.432248173610978
4,256,0.7,2,0.432248173610978
5,256,0.7,2,0.432248173610978
1,64,0.9,4,0.432338888019677
2,64,0.9,4,0.432338888019677
3,64,0.9,4,0.432338888019677
4,64,0.9,4,0.432338888019677
5,64,0.9,4,0.432338888019677
1,512,0.4,2,0.432374353645756
2,512,0.4,2,0.432374353645756
3,512,0.4,2,0.432374353645756
4,512,0.4,2,0.432374353645756
5,512,0.4,2,0.432374353645756
1,0.125,0.3,0.5,0.432403511822575
2,0.125,0.3,0.5,0.432403511822575
3,0.125,0.3,0.5,0.432403511822575
4,0.125,0.3,0.5,0.432403511822575
5,0.125,0.3,0.5,0.432403511822575
1,0.5,0.9,64,0.43247279899029
2,0.5,0.9,64,0.43247279899029
3,0.5,0.9,64,0.43247279899029
4,0.5,0.9,64,0.43247279899029
5,0.5,0.9,64,0.43247279899029
1,0.5,0.8,64,0.432653077705645
2,0.5,0.8,64,0.432653077705645
3,0.5,0.8,64,0.432653077705645
4,0.5,0.8,64,0.432653077705645
5,0.5,0.8,64,0.432653077705645
1,0.5,0.1,128,0.433167610779584
2,0.5,0.1,128,0.433167610779584
3,0.5,0.1,128,0.433167610779584
4,0.5,0.1,128,0.433167610779584
5,0.5,0.1,128,0.433167610779584
1,512,0.1,2,0.433173014114828
2,512,0.1,2,0.433173014114828
3,512,0.1,2,0.433173014114828
4,512,0.1,2,0.433173014114828
5,512,0.1,2,0.433173014114828
1,0.0625,0.5,64,0.433190637690369
2,0.0625,0.5,64,0.433190637690369
3,0.0625,0.5,64,0.433190637690369
4,0.0625,0.5,64,0.433190637690369
5,0.0625,0.5,64,0.433190637690369
1,0.25,0.8,64,0.433360106922113
2,0.25,0.8,64,0.433360106922113
3,0.25,0.8,64,0.433360106922113
4,0.25,0.8,64,0.433360106922113
5,0.25,0.8,64,0.433360106922113
1,128,0.7,2,0.433376795147853
2,128,0.7,2,0.433376795147853
3,128,0.7,2,0.433376795147853
4,128,0.7,2,0.433376795147853
5,128,0.7,2,0.433376795147853
1,0.0625,0.7,2,0.433390412518964
2,0.0625,0.7,2,0.433390412518964
3,0.0625,0.7,2,0.433390412518964
4,0.0625,0.7,2,0.433390412518964
5,0.0625,0.7,2,0.433390412518964
1,0.125,0.7,64,0.433536256121166
2,0.125,0.7,64,0.433536256121166
3,0.125,0.7,64,0.433536256121166
4,0.125,0.7,64,0.433536256121166
5,0.125,0.7,64,0.433536256121166
1,16,0.1,32,0.433552223256762
2,16,0.1,32,0.433552223256762
3,16,0.1,32,0.433552223256762
4,16,0.1,32,0.433552223256762
5,16,0.1,32,0.433552223256762
1,0.0625,0.8,2,0.433628815576983
2,0.0625,0.8,2,0.433628815576983
3,0.0625,0.8,2,0.433628815576983
4,0.0625,0.8,2,0.433628815576983
5,0.0625,0.8,2,0.433628815576983
1,0.0625,0.7,32,0.433787107216998
2,0.0625,0.7,32,0.433787107216998
3,0.0625,0.7,32,0.433787107216998
4,0.0625,0.7,32,0.433787107216998
5,0.0625,0.7,32,0.433787107216998
1,512,0.7,4,0.433955098698572
2,512,0.7,4,0.433955098698572
3,512,0.7,4,0.433955098698572
4,512,0.7,4,0.433955098698572
5,512,0.7,4,0.433955098698572
1,0.125,0.9,32,0.434152173392851
2,0.125,0.9,32,0.434152173392851
3,0.125,0.9,32,0.434152173392851
4,0.125,0.9,32,0.434152173392851
5,0.125,0.9,32,0.434152173392851
1,128,0.8,1,0.434396856288297
2,128,0.8,1,0.434396856288297
3,128,0.8,1,0.434396856288297
4,128,0.8,1,0.434396856288297
5,128,0.8,1,0.434396856288297
1,0.125,0.3,64,0.434792923237822
2,0.125,0.3,64,0.434792923237822
3,0.125,0.3,64,0.434792923237822
4,0.125,0.3,64,0.434792923237822
5,0.125,0.3,64,0.434792923237822
1,2048,0.3,1,0.434942788213474
2,2048,0.3,1,0.434942788213474
3,2048,0.3,1,0.434942788213474
4,2048,0.3,1,0.434942788213474
5,2048,0.3,1,0.434942788213474
1,256,0.7,4,0.434984840178095
2,256,0.7,4,0.434984840178095
3,256,0.7,4,0.434984840178095
4,256,0.7,4,0.434984840178095
5,256,0.7,4,0.434984840178095
1,0.125,0.2,16,0.435093546496182
2,0.125,0.2,16,0.435093546496182
3,0.125,0.2,16,0.435093546496182
4,0.125,0.2,16,0.435093546496182
5,0.125,0.2,16,0.435093546496182
1,256,0.5,2,0.435139643391812
2,256,0.5,2,0.435139643391812
3,256,0.5,2,0.435139643391812
4,256,0.5,2,0.435139643391812
5,256,0.5,2,0.435139643391812
1,1024,0.9,1,0.435162966037854
2,1024,0.9,1,0.435162966037854
3,1024,0.9,1,0.435162966037854
4,1024,0.9,1,0.435162966037854
5,1024,0.9,1,0.435162966037854
1,0.25,0.1,1,0.435288098019812
2,0.25,0.1,1,0.435288098019812
3,0.25,0.1,1,0.435288098019812
4,0.25,0.1,1,0.435288098019812
5,0.25,0.1,1,0.435288098019812
1,0.25,0.4,128,0.435387901233341
2,0.25,0.4,128,0.435387901233341
3,0.25,0.4,128,0.435387901233341
4,0.25,0.4,128,0.435387901233341
5,0.25,0.4,128,0.435387901233341
1,64,0.8,4,0.435442922652692
2,64,0.8,4,0.435442922652692
3,64,0.8,4,0.435442922652692
4,64,0.8,4,0.435442922652692
5,64,0.8,4,0.435442922652692
1,0.5,0.6,0.0625,0.43547350208084
2,0.5,0.6,0.0625,0.43547350208084
3,0.5,0.6,0.0625,0.43547350208084
4,0.5,0.6,0.0625,0.43547350208084
5,0.5,0.6,0.0625,0.43547350208084
1,4096,0.6,2,0.435740490328018
2,4096,0.6,2,0.435740490328018
3,4096,0.6,2,0.435740490328018
4,4096,0.6,2,0.435740490328018
5,4096,0.6,2,0.435740490328018
1,0.25,0.5,128,0.435741558945475
2,0.25,0.5,128,0.435741558945475
3,0.25,0.5,128,0.435741558945475
4,0.25,0.5,128,0.435741558945475
5,0.25,0.5,128,0.435741558945475
1,0.125,0.9,0.25,0.436046863938337
2,0.125,0.9,0.25,0.436046863938337
3,0.125,0.9,0.25,0.436046863938337
4,0.125,0.9,0.25,0.436046863938337
5,0.125,0.9,0.25,0.436046863938337
1,0.25,0.6,0.125,0.436246770939656
2,0.25,0.6,0.125,0.436246770939656
3,0.25,0.6,0.125,0.436246770939656
4,0.25,0.6,0.125,0.436246770939656
5,0.25,0.6,0.125,0.436246770939656
1,256,0.9,4,0.436264256748066
2,256,0.9,4,0.436264256748066
3,256,0.9,4,0.436264256748066
4,256,0.9,4,0.436264256748066
5,256,0.9,4,0.436264256748066
1,0.125,0.6,64,0.436272328553769
2,0.125,0.6,64,0.436272328553769
3,0.125,0.6,64,0.436272328553769
4,0.125,0.6,64,0.436272328553769
5,0.125,0.6,64,0.436272328553769
1,1024,0.8,1,0.436352254306441
2,1024,0.8,1,0.436352254306441
3,1024,0.8,1,0.436352254306441
4,1024,0.8,1,0.436352254306441
5,1024,0.8,1,0.436352254306441
1,1024,0.9,0.5,0.436354314167227
2,1024,0.9,0.5,0.436354314167227
3,1024,0.9,0.5,0.436354314167227
4,1024,0.9,0.5,0.436354314167227
5,1024,0.9,0.5,0.436354314167227
1,0.125,0.7,0.5,0.436440914580517
2,0.125,0.7,0.5,0.436440914580517
3,0.125,0.7,0.5,0.436440914580517
4,0.125,0.7,0.5,0.436440914580517
5,0.125,0.7,0.5,0.436440914580517
1,0.125,0.1,4,0.43644112628661
2,0.125,0.1,4,0.43644112628661
3,0.125,0.1,4,0.43644112628661
4,0.125,0.1,4,0.43644112628661
5,0.125,0.1,4,0.43644112628661
1,128,0.9,4,0.436467739565873
2,128,0.9,4,0.436467739565873
3,128,0.9,4,0.436467739565873
4,128,0.9,4,0.436467739565873
5,128,0.9,4,0.436467739565873
1,256,0.2,4,0.436679603723214
2,256,0.2,4,0.436679603723214
3,256,0.2,4,0.436679603723214
4,256,0.2,4,0.436679603723214
5,256,0.2,4,0.436679603723214
1,256,0.4,2,0.436726385884638
2,256,0.4,2,0.436726385884638
3,256,0.4,2,0.436726385884638
4,256,0.4,2,0.436726385884638
5,256,0.4,2,0.436726385884638
1,0.25,0.1,64,0.436756311633309
2,0.25,0.1,64,0.436756311633309
3,0.25,0.1,64,0.436756311633309
4,0.25,0.1,64,0.436756311633309
5,0.25,0.1,64,0.436756311633309
1,0.5,0.2,128,0.43675831523303
2,0.5,0.2,128,0.43675831523303
3,0.5,0.2,128,0.43675831523303
4,0.5,0.2,128,0.43675831523303
5,0.5,0.2,128,0.43675831523303
