"lag","cost","nu","gamma","corr_pred"
2,256,0.1,1,0.499728291913844
3,256,0.1,1,0.499728291913844
4,256,0.1,1,0.499728291913844
5,256,0.1,1,0.499728291913844
1,0.125,0.2,16,0.499796877012095
2,0.125,0.2,16,0.499796877012095
3,0.125,0.2,16,0.499796877012095
4,0.125,0.2,16,0.499796877012095
5,0.125,0.2,16,0.499796877012095
1,0.0625,0.9,32,0.499848964922287
2,0.0625,0.9,32,0.499848964922287
3,0.0625,0.9,32,0.499848964922287
4,0.0625,0.9,32,0.499848964922287
5,0.0625,0.9,32,0.499848964922287
1,4096,0.1,0.0625,0.499875561251138
2,4096,0.1,0.0625,0.499875561251138
3,4096,0.1,0.0625,0.499875561251138
4,4096,0.1,0.0625,0.499875561251138
5,4096,0.1,0.0625,0.499875561251138
1,512,0.7,4,0.499942490092782
2,512,0.7,4,0.499942490092782
3,512,0.7,4,0.499942490092782
4,512,0.7,4,0.499942490092782
5,512,0.7,4,0.499942490092782
1,0.25,0.9,1,0.500118080922516
2,0.25,0.9,1,0.500118080922516
3,0.25,0.9,1,0.500118080922516
4,0.25,0.9,1,0.500118080922516
5,0.25,0.9,1,0.500118080922516
1,4,0.9,0.125,0.500225455565244
2,4,0.9,0.125,0.500225455565244
3,4,0.9,0.125,0.500225455565244
4,4,0.9,0.125,0.500225455565244
5,4,0.9,0.125,0.500225455565244
1,64,0.1,0.25,0.500293387014264
2,64,0.1,0.25,0.500293387014264
3,64,0.1,0.25,0.500293387014264
4,64,0.1,0.25,0.500293387014264
5,64,0.1,0.25,0.500293387014264
1,64,0.1,4,0.500316083282245
2,64,0.1,4,0.500316083282245
3,64,0.1,4,0.500316083282245
4,64,0.1,4,0.500316083282245
5,64,0.1,4,0.500316083282245
1,2,0.8,0.125,0.500408194484162
2,2,0.8,0.125,0.500408194484162
3,2,0.8,0.125,0.500408194484162
4,2,0.8,0.125,0.500408194484162
5,2,0.8,0.125,0.500408194484162
1,0.25,0.8,128,0.500440707468617
2,0.25,0.8,128,0.500440707468617
3,0.25,0.8,128,0.500440707468617
4,0.25,0.8,128,0.500440707468617
5,0.25,0.8,128,0.500440707468617
1,64,0.2,16,0.500449349261768
2,64,0.2,16,0.500449349261768
3,64,0.2,16,0.500449349261768
4,64,0.2,16,0.500449349261768
5,64,0.2,16,0.500449349261768
1,1024,0.1,0.0625,0.500537540655086
2,1024,0.1,0.0625,0.500537540655086
3,1024,0.1,0.0625,0.500537540655086
4,1024,0.1,0.0625,0.500537540655086
5,1024,0.1,0.0625,0.500537540655086
1,0.25,0.4,1,0.500664376805387
2,0.25,0.4,1,0.500664376805387
3,0.25,0.4,1,0.500664376805387
4,0.25,0.4,1,0.500664376805387
5,0.25,0.4,1,0.500664376805387
1,1,0.2,0.5,0.500687640227915
2,1,0.2,0.5,0.500687640227915
3,1,0.2,0.5,0.500687640227915
4,1,0.2,0.5,0.500687640227915
5,1,0.2,0.5,0.500687640227915
1,0.0625,0.6,64,0.500717667591451
2,0.0625,0.6,64,0.500717667591451
3,0.0625,0.6,64,0.500717667591451
4,0.0625,0.6,64,0.500717667591451
5,0.0625,0.6,64,0.500717667591451
1,64,0.5,32,0.500732153217169
2,64,0.5,32,0.500732153217169
3,64,0.5,32,0.500732153217169
4,64,0.5,32,0.500732153217169
5,64,0.5,32,0.500732153217169
1,4096,0.1,0.125,0.500966937374373
2,4096,0.1,0.125,0.500966937374373
3,4096,0.1,0.125,0.500966937374373
4,4096,0.1,0.125,0.500966937374373
5,4096,0.1,0.125,0.500966937374373
1,64,0.1,0.125,0.501112907646404
2,64,0.1,0.125,0.501112907646404
3,64,0.1,0.125,0.501112907646404
4,64,0.1,0.125,0.501112907646404
5,64,0.1,0.125,0.501112907646404
1,64,0.8,16,0.50144875988624
2,64,0.8,16,0.50144875988624
3,64,0.8,16,0.50144875988624
4,64,0.8,16,0.50144875988624
5,64,0.8,16,0.50144875988624
1,2,0.6,0.125,0.501476419024719
2,2,0.6,0.125,0.501476419024719
3,2,0.6,0.125,0.501476419024719
4,2,0.6,0.125,0.501476419024719
5,2,0.6,0.125,0.501476419024719
1,0.125,0.2,32,0.501491076751161
2,0.125,0.2,32,0.501491076751161
3,0.125,0.2,32,0.501491076751161
4,0.125,0.2,32,0.501491076751161
5,0.125,0.2,32,0.501491076751161
1,2,0.7,0.125,0.501507370445114
2,2,0.7,0.125,0.501507370445114
3,2,0.7,0.125,0.501507370445114
4,2,0.7,0.125,0.501507370445114
5,2,0.7,0.125,0.501507370445114
1,2,0.9,0.25,0.501559090053557
2,2,0.9,0.25,0.501559090053557
3,2,0.9,0.25,0.501559090053557
4,2,0.9,0.25,0.501559090053557
5,2,0.9,0.25,0.501559090053557
1,4,0.1,0.5,0.501586104699761
2,4,0.1,0.5,0.501586104699761
3,4,0.1,0.5,0.501586104699761
4,4,0.1,0.5,0.501586104699761
5,4,0.1,0.5,0.501586104699761
1,1024,0.1,0.125,0.501729580369683
2,1024,0.1,0.125,0.501729580369683
3,1024,0.1,0.125,0.501729580369683
4,1024,0.1,0.125,0.501729580369683
5,1024,0.1,0.125,0.501729580369683
1,2,0.9,0.0625,0.502039509804172
2,2,0.9,0.0625,0.502039509804172
3,2,0.9,0.0625,0.502039509804172
4,2,0.9,0.0625,0.502039509804172
5,2,0.9,0.0625,0.502039509804172
1,16,0.1,8,0.502092018648293
2,16,0.1,8,0.502092018648293
3,16,0.1,8,0.502092018648293
4,16,0.1,8,0.502092018648293
5,16,0.1,8,0.502092018648293
1,1,0.1,8,0.502093225370993
2,1,0.1,8,0.502093225370993
3,1,0.1,8,0.502093225370993
4,1,0.1,8,0.502093225370993
5,1,0.1,8,0.502093225370993
1,8,0.2,0.25,0.502103412476122
2,8,0.2,0.25,0.502103412476122
3,8,0.2,0.25,0.502103412476122
4,8,0.2,0.25,0.502103412476122
5,8,0.2,0.25,0.502103412476122
1,2,0.1,8,0.502142578214962
2,2,0.1,8,0.502142578214962
3,2,0.1,8,0.502142578214962
4,2,0.1,8,0.502142578214962
5,2,0.1,8,0.502142578214962
1,2,0.8,0.25,0.5022052926778
2,2,0.8,0.25,0.5022052926778
3,2,0.8,0.25,0.5022052926778
4,2,0.8,0.25,0.5022052926778
5,2,0.8,0.25,0.5022052926778
1,1,0.1,16,0.502211468948398
2,1,0.1,16,0.502211468948398
3,1,0.1,16,0.502211468948398
4,1,0.1,16,0.502211468948398
5,1,0.1,16,0.502211468948398
1,0.125,0.5,128,0.502297476682269
2,0.125,0.5,128,0.502297476682269
3,0.125,0.5,128,0.502297476682269
4,0.125,0.5,128,0.502297476682269
5,0.125,0.5,128,0.502297476682269
1,0.5,0.4,0.5,0.502363910757745
2,0.5,0.4,0.5,0.502363910757745
3,0.5,0.4,0.5,0.502363910757745
4,0.5,0.4,0.5,0.502363910757745
5,0.5,0.4,0.5,0.502363910757745
1,512,0.1,0.0625,0.502424255876539
2,512,0.1,0.0625,0.502424255876539
3,512,0.1,0.0625,0.502424255876539
4,512,0.1,0.0625,0.502424255876539
5,512,0.1,0.0625,0.502424255876539
1,1,0.9,128,0.50255881476534
2,1,0.9,128,0.50255881476534
3,1,0.9,128,0.50255881476534
4,1,0.9,128,0.50255881476534
5,1,0.9,128,0.50255881476534
1,8,0.1,0.125,0.502691447090682
2,8,0.1,0.125,0.502691447090682
3,8,0.1,0.125,0.502691447090682
4,8,0.1,0.125,0.502691447090682
5,8,0.1,0.125,0.502691447090682
1,8,0.9,0.125,0.502717376711974
2,8,0.9,0.125,0.502717376711974
3,8,0.9,0.125,0.502717376711974
4,8,0.9,0.125,0.502717376711974
5,8,0.9,0.125,0.502717376711974
1,256,0.1,0.25,0.502860080851814
2,256,0.1,0.25,0.502860080851814
3,256,0.1,0.25,0.502860080851814
4,256,0.1,0.25,0.502860080851814
5,256,0.1,0.25,0.502860080851814
1,512,0.2,0.125,0.502922091344366
2,512,0.2,0.125,0.502922091344366
3,512,0.2,0.125,0.502922091344366
4,512,0.2,0.125,0.502922091344366
5,512,0.2,0.125,0.502922091344366
1,256,0.4,16,0.502944437406983
2,256,0.4,16,0.502944437406983
3,256,0.4,16,0.502944437406983
4,256,0.4,16,0.502944437406983
5,256,0.4,16,0.502944437406983
1,128,0.1,0.25,0.502955302293495
2,128,0.1,0.25,0.502955302293495
3,128,0.1,0.25,0.502955302293495
4,128,0.1,0.25,0.502955302293495
5,128,0.1,0.25,0.502955302293495
1,2048,0.2,0.5,0.502994165438706
2,2048,0.2,0.5,0.502994165438706
3,2048,0.2,0.5,0.502994165438706
4,2048,0.2,0.5,0.502994165438706
5,2048,0.2,0.5,0.502994165438706
1,0.0625,0.9,8,0.503096796977373
2,0.0625,0.9,8,0.503096796977373
3,0.0625,0.9,8,0.503096796977373
4,0.0625,0.9,8,0.503096796977373
5,0.0625,0.9,8,0.503096796977373
1,0.5,0.2,1,0.503121779780497
2,0.5,0.2,1,0.503121779780497
3,0.5,0.2,1,0.503121779780497
4,0.5,0.2,1,0.503121779780497
5,0.5,0.2,1,0.503121779780497
1,4,0.8,0.125,0.503144288384815
2,4,0.8,0.125,0.503144288384815
3,4,0.8,0.125,0.503144288384815
4,4,0.8,0.125,0.503144288384815
5,4,0.8,0.125,0.503144288384815
1,16,0.1,0.125,0.503149180121977
2,16,0.1,0.125,0.503149180121977
3,16,0.1,0.125,0.503149180121977
4,16,0.1,0.125,0.503149180121977
5,16,0.1,0.125,0.503149180121977
1,16,0.9,0.125,0.503156869157687
2,16,0.9,0.125,0.503156869157687
3,16,0.9,0.125,0.503156869157687
4,16,0.9,0.125,0.503156869157687
5,16,0.9,0.125,0.503156869157687
1,0.125,0.5,4,0.503171976047733
2,0.125,0.5,4,0.503171976047733
3,0.125,0.5,4,0.503171976047733
4,0.125,0.5,4,0.503171976047733
5,0.125,0.5,4,0.503171976047733
1,2,0.7,128,0.503187828900077
2,2,0.7,128,0.503187828900077
3,2,0.7,128,0.503187828900077
4,2,0.7,128,0.503187828900077
5,2,0.7,128,0.503187828900077
1,4,0.3,0.0625,0.503386503503993
2,4,0.3,0.0625,0.503386503503993
3,4,0.3,0.0625,0.503386503503993
4,4,0.3,0.0625,0.503386503503993
5,4,0.3,0.0625,0.503386503503993
1,4096,0.2,0.5,0.503619903053875
2,4096,0.2,0.5,0.503619903053875
3,4096,0.2,0.5,0.503619903053875
4,4096,0.2,0.5,0.503619903053875
5,4096,0.2,0.5,0.503619903053875
1,4,0.2,0.125,0.50362561453211
2,4,0.2,0.125,0.50362561453211
3,4,0.2,0.125,0.50362561453211
4,4,0.2,0.125,0.50362561453211
5,4,0.2,0.125,0.50362561453211
1,16,0.1,0.5,0.503710840495468
2,16,0.1,0.5,0.503710840495468
3,16,0.1,0.5,0.503710840495468
4,16,0.1,0.5,0.503710840495468
5,16,0.1,0.5,0.503710840495468
1,32,0.1,0.125,0.503742495918003
2,32,0.1,0.125,0.503742495918003
3,32,0.1,0.125,0.503742495918003
4,32,0.1,0.125,0.503742495918003
5,32,0.1,0.125,0.503742495918003
1,128,0.2,0.125,0.503813436703018
2,128,0.2,0.125,0.503813436703018
3,128,0.2,0.125,0.503813436703018
4,128,0.2,0.125,0.503813436703018
5,128,0.2,0.125,0.503813436703018
1,0.0625,0.4,8,0.503919587916564
2,0.0625,0.4,8,0.503919587916564
3,0.0625,0.4,8,0.503919587916564
4,0.0625,0.4,8,0.503919587916564
5,0.0625,0.4,8,0.503919587916564
1,8,0.1,8,0.503979342603619
2,8,0.1,8,0.503979342603619
3,8,0.1,8,0.503979342603619
4,8,0.1,8,0.503979342603619
5,8,0.1,8,0.503979342603619
1,0.5,0.3,0.5,0.504067583151744
2,0.5,0.3,0.5,0.504067583151744
3,0.5,0.3,0.5,0.504067583151744
4,0.5,0.3,0.5,0.504067583151744
5,0.5,0.3,0.5,0.504067583151744
1,4,0.1,0.125,0.504096408912762
2,4,0.1,0.125,0.504096408912762
3,4,0.1,0.125,0.504096408912762
4,4,0.1,0.125,0.504096408912762
5,4,0.1,0.125,0.504096408912762
1,8,0.4,128,0.504113526736022
2,8,0.4,128,0.504113526736022
3,8,0.4,128,0.504113526736022
4,8,0.4,128,0.504113526736022
5,8,0.4,128,0.504113526736022
1,0.125,0.3,4,0.50415068200118
2,0.125,0.3,4,0.50415068200118
3,0.125,0.3,4,0.50415068200118
4,0.125,0.3,4,0.50415068200118
5,0.125,0.3,4,0.50415068200118
1,2,0.3,0.125,0.504167824333097
2,2,0.3,0.125,0.504167824333097
3,2,0.3,0.125,0.504167824333097
4,2,0.3,0.125,0.504167824333097
5,2,0.3,0.125,0.504167824333097
1,256,0.9,4,0.504189351288517
2,256,0.9,4,0.504189351288517
3,256,0.9,4,0.504189351288517
4,256,0.9,4,0.504189351288517
5,256,0.9,4,0.504189351288517
1,256,0.2,0.125,0.504206680516585
2,256,0.2,0.125,0.504206680516585
3,256,0.2,0.125,0.504206680516585
4,256,0.2,0.125,0.504206680516585
5,256,0.2,0.125,0.504206680516585
1,4,0.1,16,0.504246824557776
2,4,0.1,16,0.504246824557776
3,4,0.1,16,0.504246824557776
4,4,0.1,16,0.504246824557776
5,4,0.1,16,0.504246824557776
1,2,0.8,0.0625,0.504252027829813
2,2,0.8,0.0625,0.504252027829813
3,2,0.8,0.0625,0.504252027829813
4,2,0.8,0.0625,0.504252027829813
5,2,0.8,0.0625,0.504252027829813
1,32,0.1,1,0.504282744397993
2,32,0.1,1,0.504282744397993
3,32,0.1,1,0.504282744397993
4,32,0.1,1,0.504282744397993
5,32,0.1,1,0.504282744397993
1,4,0.9,0.0625,0.504295522502781
2,4,0.9,0.0625,0.504295522502781
3,4,0.9,0.0625,0.504295522502781
4,4,0.9,0.0625,0.504295522502781
5,4,0.9,0.0625,0.504295522502781
1,0.5,0.1,4,0.504317063042324
2,0.5,0.1,4,0.504317063042324
3,0.5,0.1,4,0.504317063042324
4,0.5,0.1,4,0.504317063042324
5,0.5,0.1,4,0.504317063042324
1,0.0625,0.8,8,0.504366596954785
2,0.0625,0.8,8,0.504366596954785
3,0.0625,0.8,8,0.504366596954785
4,0.0625,0.8,8,0.504366596954785
5,0.0625,0.8,8,0.504366596954785
1,2,0.1,0.125,0.504372977314182
2,2,0.1,0.125,0.504372977314182
3,2,0.1,0.125,0.504372977314182
4,2,0.1,0.125,0.504372977314182
5,2,0.1,0.125,0.504372977314182
1,4,0.2,0.0625,0.504397797849121
2,4,0.2,0.0625,0.504397797849121
3,4,0.2,0.0625,0.504397797849121
4,4,0.2,0.0625,0.504397797849121
5,4,0.2,0.0625,0.504397797849121
1,8,0.2,0.125,0.504647189750739
2,8,0.2,0.125,0.504647189750739
3,8,0.2,0.125,0.504647189750739
4,8,0.2,0.125,0.504647189750739
5,8,0.2,0.125,0.504647189750739
1,8,0.1,1,0.504647781249484
2,8,0.1,1,0.504647781249484
3,8,0.1,1,0.504647781249484
4,8,0.1,1,0.504647781249484
5,8,0.1,1,0.504647781249484
1,4,0.1,8,0.504648407367097
2,4,0.1,8,0.504648407367097
3,4,0.1,8,0.504648407367097
4,4,0.1,8,0.504648407367097
5,4,0.1,8,0.504648407367097
1,1,0.4,0.25,0.504690480513308
2,1,0.4,0.25,0.504690480513308
3,1,0.4,0.25,0.504690480513308
4,1,0.4,0.25,0.504690480513308
5,1,0.4,0.25,0.504690480513308
1,1,0.3,0.25,0.504935371222106
2,1,0.3,0.25,0.504935371222106
3,1,0.3,0.25,0.504935371222106
4,1,0.3,0.25,0.504935371222106
5,1,0.3,0.25,0.504935371222106
1,2,0.4,0.125,0.504937437865607
2,2,0.4,0.125,0.504937437865607
3,2,0.4,0.125,0.504937437865607
4,2,0.4,0.125,0.504937437865607
5,2,0.4,0.125,0.504937437865607
1,1,0.1,2,0.50508155285146
2,1,0.1,2,0.50508155285146
3,1,0.1,2,0.50508155285146
4,1,0.1,2,0.50508155285146
5,1,0.1,2,0.50508155285146
1,4096,0.9,0.5,0.505098693876339
2,4096,0.9,0.5,0.505098693876339
3,4096,0.9,0.5,0.505098693876339
4,4096,0.9,0.5,0.505098693876339
5,4096,0.9,0.5,0.505098693876339
1,16,0.1,1,0.505137472499965
2,16,0.1,1,0.505137472499965
3,16,0.1,1,0.505137472499965
4,16,0.1,1,0.505137472499965
5,16,0.1,1,0.505137472499965
1,2,0.5,0.125,0.505195375967291
2,2,0.5,0.125,0.505195375967291
3,2,0.5,0.125,0.505195375967291
4,2,0.5,0.125,0.505195375967291
5,2,0.5,0.125,0.505195375967291
1,16,0.9,0.0625,0.505246474044247
2,16,0.9,0.0625,0.505246474044247
3,16,0.9,0.0625,0.505246474044247
4,16,0.9,0.0625,0.505246474044247
5,16,0.9,0.0625,0.505246474044247
1,16,0.2,0.125,0.505311222147114
2,16,0.2,0.125,0.505311222147114
3,16,0.2,0.125,0.505311222147114
4,16,0.2,0.125,0.505311222147114
5,16,0.2,0.125,0.505311222147114
1,4,0.4,0.0625,0.505341864594875
2,4,0.4,0.0625,0.505341864594875
3,4,0.4,0.0625,0.505341864594875
4,4,0.4,0.0625,0.505341864594875
5,4,0.4,0.0625,0.505341864594875
1,2,0.2,0.5,0.505350888457961
2,2,0.2,0.5,0.505350888457961
3,2,0.2,0.5,0.505350888457961
4,2,0.2,0.5,0.505350888457961
5,2,0.2,0.5,0.505350888457961
1,8,0.8,0.125,0.505514477526968
2,8,0.8,0.125,0.505514477526968
3,8,0.8,0.125,0.505514477526968
4,8,0.8,0.125,0.505514477526968
5,8,0.8,0.125,0.505514477526968
1,8,0.2,0.0625,0.505585401394357
2,8,0.2,0.0625,0.505585401394357
3,8,0.2,0.0625,0.505585401394357
4,8,0.2,0.0625,0.505585401394357
5,8,0.2,0.0625,0.505585401394357
1,8,0.9,0.0625,0.505651154164902
2,8,0.9,0.0625,0.505651154164902
3,8,0.9,0.0625,0.505651154164902
4,8,0.9,0.0625,0.505651154164902
5,8,0.9,0.0625,0.505651154164902
1,1,0.8,0.5,0.50565271134497
2,1,0.8,0.5,0.50565271134497
3,1,0.8,0.5,0.50565271134497
4,1,0.8,0.5,0.50565271134497
5,1,0.8,0.5,0.50565271134497
1,4,0.1,0.0625,0.50566933993068
2,4,0.1,0.0625,0.50566933993068
3,4,0.1,0.0625,0.50566933993068
4,4,0.1,0.0625,0.50566933993068
5,4,0.1,0.0625,0.50566933993068
1,0.0625,0.9,16,0.505702918732484
2,0.0625,0.9,16,0.505702918732484
3,0.0625,0.9,16,0.505702918732484
4,0.0625,0.9,16,0.505702918732484
5,0.0625,0.9,16,0.505702918732484
1,16,0.2,0.25,0.505726959151183
2,16,0.2,0.25,0.505726959151183
3,16,0.2,0.25,0.505726959151183
4,16,0.2,0.25,0.505726959151183
5,16,0.2,0.25,0.505726959151183
1,32,0.1,4,0.505737371067556
2,32,0.1,4,0.505737371067556
3,32,0.1,4,0.505737371067556
4,32,0.1,4,0.505737371067556
5,32,0.1,4,0.505737371067556
1,4,0.5,128,0.505803356253619
2,4,0.5,128,0.505803356253619
3,4,0.5,128,0.505803356253619
4,4,0.5,128,0.505803356253619
5,4,0.5,128,0.505803356253619
1,64,0.2,0.125,0.50591083011201
2,64,0.2,0.125,0.50591083011201
3,64,0.2,0.125,0.50591083011201
4,64,0.2,0.125,0.50591083011201
5,64,0.2,0.125,0.50591083011201
1,2,0.1,16,0.505917856599359
2,2,0.1,16,0.505917856599359
3,2,0.1,16,0.505917856599359
4,2,0.1,16,0.505917856599359
5,2,0.1,16,0.505917856599359
1,2,0.2,0.125,0.506001330158099
2,2,0.2,0.125,0.506001330158099
3,2,0.2,0.125,0.506001330158099
4,2,0.2,0.125,0.506001330158099
5,2,0.2,0.125,0.506001330158099
1,4096,0.2,0.0625,0.506031894321376
2,4096,0.2,0.0625,0.506031894321376
3,4096,0.2,0.0625,0.506031894321376
4,4096,0.2,0.0625,0.506031894321376
5,4096,0.2,0.0625,0.506031894321376
1,2,0.7,0.25,0.506225099894199
2,2,0.7,0.25,0.506225099894199
3,2,0.7,0.25,0.506225099894199
4,2,0.7,0.25,0.506225099894199
5,2,0.7,0.25,0.506225099894199
1,0.5,0.8,128,0.506236864412031
2,0.5,0.8,128,0.506236864412031
3,0.5,0.8,128,0.506236864412031
4,0.5,0.8,128,0.506236864412031
5,0.5,0.8,128,0.506236864412031
1,64,0.1,0.5,0.506342065131517
2,64,0.1,0.5,0.506342065131517
3,64,0.1,0.5,0.506342065131517
4,64,0.1,0.5,0.506342065131517
5,64,0.1,0.5,0.506342065131517
1,16,0.7,32,0.50634495713765
2,16,0.7,32,0.50634495713765
3,16,0.7,32,0.50634495713765
4,16,0.7,32,0.50634495713765
5,16,0.7,32,0.50634495713765
1,64,0.4,32,0.506361774034185
2,64,0.4,32,0.506361774034185
3,64,0.4,32,0.506361774034185
4,64,0.4,32,0.506361774034185
5,64,0.4,32,0.506361774034185
1,4,0.8,0.0625,0.506442660429906
2,4,0.8,0.0625,0.506442660429906
3,4,0.8,0.0625,0.506442660429906
4,4,0.8,0.0625,0.506442660429906
5,4,0.8,0.0625,0.506442660429906
1,8,0.8,0.0625,0.506490574549316
2,8,0.8,0.0625,0.506490574549316
3,8,0.8,0.0625,0.506490574549316
4,8,0.8,0.0625,0.506490574549316
5,8,0.8,0.0625,0.506490574549316
1,2048,0.2,2,0.506501656615812
2,2048,0.2,2,0.506501656615812
3,2048,0.2,2,0.506501656615812
4,2048,0.2,2,0.506501656615812
5,2048,0.2,2,0.506501656615812
1,16,0.2,0.0625,0.506512558878034
2,16,0.2,0.0625,0.506512558878034
3,16,0.2,0.0625,0.506512558878034
4,16,0.2,0.0625,0.506512558878034
5,16,0.2,0.0625,0.506512558878034
1,64,0.1,2,0.50661912951665
2,64,0.1,2,0.50661912951665
3,64,0.1,2,0.50661912951665
4,64,0.1,2,0.50661912951665
5,64,0.1,2,0.50661912951665
1,4,0.9,0.25,0.506622219480819
2,4,0.9,0.25,0.506622219480819
3,4,0.9,0.25,0.506622219480819
4,4,0.9,0.25,0.506622219480819
5,4,0.9,0.25,0.506622219480819
1,32,0.9,0.125,0.506689320234134
2,32,0.9,0.125,0.506689320234134
3,32,0.9,0.125,0.506689320234134
4,32,0.9,0.125,0.506689320234134
5,32,0.9,0.125,0.506689320234134
1,32,0.1,0.5,0.506702553858272
2,32,0.1,0.5,0.506702553858272
3,32,0.1,0.5,0.506702553858272
4,32,0.1,0.5,0.506702553858272
5,32,0.1,0.5,0.506702553858272
1,2,0.1,2,0.506792251836341
2,2,0.1,2,0.506792251836341
3,2,0.1,2,0.506792251836341
4,2,0.1,2,0.506792251836341
5,2,0.1,2,0.506792251836341
1,8,0.1,0.5,0.506816386140027
2,8,0.1,0.5,0.506816386140027
3,8,0.1,0.5,0.506816386140027
4,8,0.1,0.5,0.506816386140027
5,8,0.1,0.5,0.506816386140027
1,8,0.1,0.0625,0.506855123144823
2,8,0.1,0.0625,0.506855123144823
3,8,0.1,0.0625,0.506855123144823
4,8,0.1,0.0625,0.506855123144823
5,8,0.1,0.0625,0.506855123144823
1,1,0.9,0.5,0.506855802852614
2,1,0.9,0.5,0.506855802852614
3,1,0.9,0.5,0.506855802852614
4,1,0.9,0.5,0.506855802852614
5,1,0.9,0.5,0.506855802852614
1,32,0.2,0.125,0.506881623664186
2,32,0.2,0.125,0.506881623664186
3,32,0.2,0.125,0.506881623664186
4,32,0.2,0.125,0.506881623664186
5,32,0.2,0.125,0.506881623664186
1,2048,0.2,0.0625,0.50689432962641
2,2048,0.2,0.0625,0.50689432962641
3,2048,0.2,0.0625,0.50689432962641
4,2048,0.2,0.0625,0.50689432962641
5,2048,0.2,0.0625,0.50689432962641
1,256,0.3,8,0.506920275041735
2,256,0.3,8,0.506920275041735
3,256,0.3,8,0.506920275041735
4,256,0.3,8,0.506920275041735
5,256,0.3,8,0.506920275041735
1,8,0.3,128,0.50698410005613
2,8,0.3,128,0.50698410005613
3,8,0.3,128,0.50698410005613
4,8,0.3,128,0.50698410005613
5,8,0.3,128,0.50698410005613
1,256,0.1,0.0625,0.506984344517156
2,256,0.1,0.0625,0.506984344517156
3,256,0.1,0.0625,0.506984344517156
4,256,0.1,0.0625,0.506984344517156
5,256,0.1,0.0625,0.506984344517156
1,64,0.3,0.0625,0.506990466518978
2,64,0.3,0.0625,0.506990466518978
3,64,0.3,0.0625,0.506990466518978
4,64,0.3,0.0625,0.506990466518978
5,64,0.3,0.0625,0.506990466518978
1,32,0.2,0.0625,0.506992270150175
2,32,0.2,0.0625,0.506992270150175
3,32,0.2,0.0625,0.506992270150175
4,32,0.2,0.0625,0.506992270150175
5,32,0.2,0.0625,0.506992270150175
1,4,0.7,0.125,0.50703560015121
2,4,0.7,0.125,0.50703560015121
3,4,0.7,0.125,0.50703560015121
4,4,0.7,0.125,0.50703560015121
5,4,0.7,0.125,0.50703560015121
1,1024,0.2,0.0625,0.507060823440033
2,1024,0.2,0.0625,0.507060823440033
3,1024,0.2,0.0625,0.507060823440033
4,1024,0.2,0.0625,0.507060823440033
5,1024,0.2,0.0625,0.507060823440033
1,0.25,0.7,128,0.507068280699805
2,0.25,0.7,128,0.507068280699805
3,0.25,0.7,128,0.507068280699805
4,0.25,0.7,128,0.507068280699805
5,0.25,0.7,128,0.507068280699805
1,16,0.8,0.0625,0.507105417152175
2,16,0.8,0.0625,0.507105417152175
3,16,0.8,0.0625,0.507105417152175
4,16,0.8,0.0625,0.507105417152175
5,16,0.8,0.0625,0.507105417152175
1,0.5,0.7,1,0.507167207156401
2,0.5,0.7,1,0.507167207156401
3,0.5,0.7,1,0.507167207156401
4,0.5,0.7,1,0.507167207156401
5,0.5,0.7,1,0.507167207156401
1,64,0.9,16,0.507203533940481
2,64,0.9,16,0.507203533940481
3,64,0.9,16,0.507203533940481
4,64,0.9,16,0.507203533940481
5,64,0.9,16,0.507203533940481
1,16,0.8,0.125,0.507227385132437
2,16,0.8,0.125,0.507227385132437
3,16,0.8,0.125,0.507227385132437
4,16,0.8,0.125,0.507227385132437
5,16,0.8,0.125,0.507227385132437
1,128,0.3,0.0625,0.507242868700576
2,128,0.3,0.0625,0.507242868700576
3,128,0.3,0.0625,0.507242868700576
4,128,0.3,0.0625,0.507242868700576
5,128,0.3,0.0625,0.507242868700576
1,32,0.9,0.0625,0.507283577024504
2,32,0.9,0.0625,0.507283577024504
3,32,0.9,0.0625,0.507283577024504
4,32,0.9,0.0625,0.507283577024504
5,32,0.9,0.0625,0.507283577024504
1,32,0.2,32,0.507287016581206
2,32,0.2,32,0.507287016581206
3,32,0.2,32,0.507287016581206
4,32,0.2,32,0.507287016581206
5,32,0.2,32,0.507287016581206
1,16,0.3,0.125,0.507325013934867
2,16,0.3,0.125,0.507325013934867
3,16,0.3,0.125,0.507325013934867
4,16,0.3,0.125,0.507325013934867
5,16,0.3,0.125,0.507325013934867
1,16,0.4,64,0.50753024751419
2,16,0.4,64,0.50753024751419
3,16,0.4,64,0.50753024751419
4,16,0.4,64,0.50753024751419
5,16,0.4,64,0.50753024751419
1,32,0.1,0.0625,0.507642210288396
2,32,0.1,0.0625,0.507642210288396
3,32,0.1,0.0625,0.507642210288396
4,32,0.1,0.0625,0.507642210288396
5,32,0.1,0.0625,0.507642210288396
1,16,0.1,4,0.507660849103969
2,16,0.1,4,0.507660849103969
3,16,0.1,4,0.507660849103969
4,16,0.1,4,0.507660849103969
5,16,0.1,4,0.507660849103969
1,0.25,0.6,2,0.507668950184912
2,0.25,0.6,2,0.507668950184912
3,0.25,0.6,2,0.507668950184912
4,0.25,0.6,2,0.507668950184912
5,0.25,0.6,2,0.507668950184912
1,128,0.1,0.0625,0.507671921243444
2,128,0.1,0.0625,0.507671921243444
3,128,0.1,0.0625,0.507671921243444
4,128,0.1,0.0625,0.507671921243444
5,128,0.1,0.0625,0.507671921243444
